f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,class
-0.951019124581991,-1.7369980578340352,-0.1838399236676198,0.8316167861804036,-0.2664444214461794,-0.5663945912147232,0.19747275586709012,1.709894833133589,1.2352895813763847,-1.4152171562346592,1.0
-3.5281547689839114,-2.66388162731573,0.8935038750491372,2.8243305910030463,-2.58944678707823,-0.6411142602246448,3.1912319824320043,0.7602766685877903,-0.0742609964170513,-1.8729662763530808,2.0
1.210296984215985,3.445433554726367,2.3297717217637053,1.0371588986582432,-0.38461098104633307,0.04128745558743938,-1.1658207455577247,-1.0103395686433458,-2.104012459163667,-0.5862368058305518,0.0
1.874426393381706,5.588937909635516,3.5679316718066536,-1.4042395662615887,0.22733483089132234,-0.03989438375171192,-1.5547295734901134,-2.1246748784440146,-2.8642078422880424,0.009876752340706396,0.0
0.8054105379110473,0.19123951147328977,-0.0996679769671619,-0.4068852445043747,-0.483620502931982,-0.23591652931212392,0.27034983184774264,-1.3472956619413163,-1.7962902188737986,-0.19459645444722007,2.0
-1.3279230064790108,-0.8447564858748201,1.546631228647254,-0.22153659758373817,0.40905717299187594,-0.7493576894227776,0.30488829828072295,1.8217847757454118,1.5283082216377932,-2.2271053684941693,1.0
-3.3408526340959694,-0.5248699108875164,0.8846592459202789,0.43450264609130573,-2.067701011472419,-0.3856726309778482,0.6295656819648107,3.0223547952354597,2.307933093798416,-0.37264366392273884,2.0
0.3850592190778413,0.3959633461161885,0.12602108884919005,-2.230468019124459,1.1555930044052545,-1.7811584144656334,0.8707364829851244,-1.9197426331843046,-0.5698378259514341,1.1091563859129292,0.0
-1.4763416665586235,-0.7411166643282034,0.8850833208103185,0.020106466869098387,-2.2777996473270976,-1.3189684983025107,1.3545224317183202,0.21648274312751564,-1.2172653704435301,-1.5883392536012582,2.0
0.7226658949131846,5.692809069975049,3.806144571320955,0.3993176017191309,-0.6178304247555042,-0.17529452990401284,-1.3625470152129813,-1.240931015926347,-2.162731245687582,0.2901560064261277,0.0
1.435692979142648,2.33743764080414,-2.514170147131383,0.6037905202778941,-2.81835118629476,0.6709112482768751,-1.6651453630091604,-1.0627026940457909,-2.142723350121427,3.744264467670399,2.0
-0.37435202653757765,-0.37821860735075374,-2.153227438309588,0.07569494000509344,-2.8348450978976807,-0.8063769291180498,0.5746577539921809,-0.7707486379805975,-1.5235096103904837,2.067348702661613,2.0
-2.946351405795272,0.15144667058584424,2.401377430382146,-1.742771973881041,-3.0134382499835453,1.1249325453032408,2.254442297423803,0.21361972176895547,-1.1805658589380097,-1.5178806340106927,2.0
0.9878080028163434,-1.4599390356464308,-0.193332536654664,-0.05739536507403601,1.3293790021391212,0.5070202721353568,2.464955159661258,-3.815240410673991,-2.5160008793314237,-0.2917638876212387,2.0
0.4734253463927872,-0.44391698917818756,-0.43718739857015976,0.4689780781484677,-0.8233855329838526,2.0358735351817927,-0.4839399825700881,0.423301456873086,-0.6660803619174925,-0.902151972231012,2.0
-1.4192008721468958,1.5811325716773643,1.9393111225781903,-0.05751775300546313,-0.019167900548220373,0.4929864585144592,2.1863121286517266,-2.301446588952674,-0.9423160060895919,1.3880997873465888,0.0
-1.0058034890300065,-1.3541639352007084,0.699704645433116,1.229990368438683,0.09802804830113088,0.003147726906326633,3.0697135088231047,-2.517662282600232,-1.532178936939936,-0.37301580111767985,2.0
0.8346586853085315,-0.374504832794011,-2.359529820045807,-0.1416485860101269,-0.9915218459034898,0.6855897462984164,0.4766228604463485,-1.9308383395739293,-1.6266479187837746,2.3502651921609186,2.0
2.670976123343832,3.2750831333482657,-0.9513518240103644,3.112910201043841,1.2856874850989568,0.7114105794654951,-1.6337639040147018,-2.594625314605933,-1.3070574666118795,3.6711699171167216,0.0
-0.8857619863502912,-4.18081983450957,-1.019699250514046,0.3817341689625093,-0.989333929400413,1.5154448083522476,2.1408685072403544,0.0814598200016907,-0.7508597603186828,-2.6609123110280963,1.0
2.9247960392493604,0.3205697429811686,1.5923448791065182,-0.645572072035395,4.251156822486307,0.4730382821602152,-0.40917812443818,-2.1744936041491463,-0.9786037870497212,-2.268565242023175,0.0
-1.696263998383146,-0.9734058623273601,-2.8525443364159155,-0.6506598273683837,-3.7062787071798304,0.7309589763762161,1.6588994158216739,-0.8572503788336577,-1.0711746919064513,3.4558129958915025,2.0
1.9209248348054622,2.510480024885941,-0.6911419101976253,-0.2218882712922687,-1.8668422647517624,0.7556658387443146,-2.060673188391211,-0.5927053012454756,-2.3203872208898897,1.0818224850623537,1.0
-3.668552043226195,2.4454577850366244,4.009475233891125,-1.4509278911112242,-3.6292369997958436,-0.06357353918612146,2.09102116801452,0.1823933374828643,-1.2892489187825018,-0.775169987008826,2.0
1.3063337876977492,4.062281228814928,3.3785293261266522,-0.0610756713523761,1.882446692873979,-0.6683451948468017,-0.5395014258576822,-2.187344329633099,-1.466883106089567,-0.028145069579976756,0.0
3.154544464899907,-1.233051321666875,0.24953280205479866,1.127908993253569,4.460187883055826,-1.1274960989530387,0.14200935870097398,-2.6138558075123877,-1.0433926358776962,-2.050061222513521,0.0
-2.8082562696364057,-1.8081435134513815,-0.9423898332542512,1.2809395766667275,-2.700549315515949,-1.4972576451786446,2.795017395952242,-0.4079438323303713,-0.3082835067484967,1.2979809440899597,2.0
-0.8890413256693637,-3.605289265887552,-0.7681661588595254,0.07896404566808451,-0.8481433123247765,-0.7758748231664838,3.3057677008443016,-1.9461006749707674,-1.9220014516828283,-1.52864927922003,1.0
3.9963802532969646,3.6160752928696596,-0.24893902284467062,-0.6867153430032953,0.6742805497380966,2.185094895036112,-3.3156886165700623,-1.4317989343281177,-2.3346970704566044,0.9173262028918084,0.0
-2.240589498426694,0.5280251733444918,0.8094195090180742,-1.0785127413645972,-1.87622838029016,0.10716991525959621,0.9595710263228425,0.7406757451271584,0.4545436193128658,0.6920186250885856,0.0
2.798160350217999,6.8086096304414205,2.5673602860730904,-0.20487666386471723,-0.8598159129467479,0.7436517755401733,-3.7897417069989006,-0.7442340473177553,-2.699790908462271,0.7528095048688438,0.0
0.5303894723136175,-0.10538897333273746,-1.0082596342797494,-0.34514688113802716,-1.3650113357747016,0.10705745299229676,0.3132563056395068,-1.1780604947579065,-1.8087610695319136,0.5990489860516546,1.0
-1.9016782879690555,-1.1091838071132731,-0.5352013029741693,0.1488768039176911,-2.0677105998720062,0.53102609489421,1.0815571702624294,0.8907533450473566,0.342421162431499,0.2974418805445339,2.0
0.2035619842387031,-0.2031715092757453,1.3252424551730915,-1.2203206899439758,1.3748784745140563,0.5232231857370332,-0.24524643364772536,0.6222161056761977,0.6291650464558249,-1.9426331434255908,1.0
1.4414883347728966,1.7608695144601956,-0.41052427266146696,0.6523303381766798,-0.9088224508769717,-0.7390286580232329,-2.749779425389253,1.4431933445840848,-0.1974698210766257,0.005677697762451306,2.0
-0.9851145076774436,3.3732159139650904,1.9090815872991378,-0.33689512678513855,-1.7321467320876387,1.0294405559270405,-0.43000617991274015,0.05189489762412864,-0.5938728454885929,1.2484090472651146,0.0
-0.3743985556916389,-1.0332303118879163,-2.6921319041183076,0.29156367668197275,-2.241841506901454,0.2790838583451852,2.233314793409915,-2.98376476426374,-2.4070780985749867,3.24049821244003,2.0
-1.360807714052992,-1.392040273294464,-1.4190200900827639,0.09781329309330739,-2.001517113525399,-0.8682609615983323,1.5791923830955334,-0.4546490338250271,-0.5389792853285637,1.2168519236371476,2.0
-2.379032788263066,-2.8032120801167895,-2.0214291403625193,-0.09107586035302723,-1.24229780526844,0.9259751007146168,0.7970026569213765,2.4407501836184413,2.6634750408187795,0.8131882732490958,1.0
-2.2137873158815546,5.713305336851027,2.0461752976098664,0.1979166673420755,-3.31102335398647,-0.6668487169515637,1.1053804752392289,-2.4096465092099724,-1.9163376453954228,5.17912466948263,0.0
-0.05302694779254834,-3.3173579094185475,-0.9011416510836725,-1.3820175686924376,-0.7004199962207376,0.16540366029970424,2.3188459178852985,-1.535752144768146,-2.0351211296686085,-2.009101562440196,1.0
-1.1043528832834744,-1.2971131392922655,-1.3765085360994744,-0.6129832712706895,-2.244284864322702,0.6879329720514281,0.3105692999396551,1.1326150624256472,0.10886593879015094,0.2601061607990174,1.0
-1.303292322856299,-2.3961279002087466,-1.5296586169349693,0.4506130494313883,-2.022505429812729,1.959837254744675,0.7498205833157623,1.3255794812189947,0.3293283996691727,-0.4906128689162238,1.0
0.3569981971161848,-1.6585813263362141,-0.9153534801072312,2.0826603221097977,-0.5031739244505864,-0.3787598366030933,-0.07205416691397803,0.5569996850612595,-0.33718205325876194,-1.3410049121310075,1.0
0.8028849581188597,1.356091921873476,1.2333467993680685,-0.3365525898781734,1.422092168794343,0.15449366559525113,0.5535151291363183,-2.1762493119471435,-1.1329585150979489,0.36934708940360694,0.0
-4.892998934232039,3.7811468649485414,5.784794008670303,-1.0422715880472484,-3.790459948388281,-0.19578527096858134,3.494308674684989,-1.0359506001616758,-1.7775539322820668,-0.11698988560826051,2.0
0.8940192725387321,-1.8055723190597603,-0.7359999397122969,1.1839874431968893,-1.6732995585851262,-0.05704116685294176,1.6681468437044553,-2.405809977328674,-3.7778205862082563,-1.6882652436517094,1.0
-1.8768314252103038,2.794824644300272,2.0667079634822834,0.5852994365163381,-0.7551184257787176,0.1458364702153839,1.9910331531961587,-2.2688955065042573,-0.8729585164147331,2.6817585470287693,0.0
